time,radar_ID,ts,x,y,Vx,Vy
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,9.232009887695312,0.28404998779296875,0.7200000286102295,15.84000015258789
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:25,5,1707195565,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:25,5,1707195565,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:25,5,1707195565,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,9.720210075378418,0.38168999552726746,1.7999999523162842,30.23999786376953
07:59:26,5,1707195566,9.915489196777344,1.16280996799469,-0.36000001430511475,-1.7999999523162842
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,9.720210075378418,0.38168999552726746,1.7999999523162842,30.23999786376953
07:59:26,5,1707195566,9.915489196777344,1.16280996799469,-0.36000001430511475,-1.7999999523162842
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,9.720210075378418,0.38168999552726746,1.7999999523162842,30.23999786376953
07:59:26,5,1707195566,9.915489196777344,1.16280996799469,-0.36000001430511475,-1.7999999523162842
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,9.720210075378418,0.38168999552726746,1.7999999523162842,30.23999786376953
07:59:26,5,1707195566,9.915489196777344,1.16280996799469,-0.36000001430511475,-1.7999999523162842
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,9.720210075378418,0.38168999552726746,1.7999999523162842,30.23999786376953
07:59:26,5,1707195566,9.915489196777344,1.16280996799469,-0.36000001430511475,-1.7999999523162842
07:59:26,5,1707195566,5.1555399894714355,-0.5702999830245972,0.0,0.0
07:59:26,5,1707195566,7.157159805297852,1.0163500308990479,0.7200000286102295,3.9600000381469727
07:59:26,5,1707195566,8.646169662475586,1.3825000524520874,0.0,0.0
07:59:26,5,1707195566,9.720210075378418,0.38168999552726746,1.7999999523162842,30.23999786376953
